size of corpus: 10178

filename	report	source:
P11-1070	*	*
P11-1076	 	*
P11-1073	 	*
P11-1079	*	*
P11-1077	 	*
P11-1078	*	*
P11-1059	 	*
W03-0811	 	*
W03-0810	 	*
E85-1009	 	*
D08-1088	 	*
W98-1111	 	*
D08-1089	*	*
W98-1110	 	*
W98-1115	*	*
W98-1114	*	*
W98-1117	*	*
W98-1116	*	*
W98-1119	 	*
W98-1118	*	*
D08-1090	*	*
P11-1060	*	*
P11-1061	*	*
P11-1062	*	*
W03-0806	*	
D08-1097	 	*
P11-1063	*	*
D08-1096	 	*
P11-1064	*	*
W03-0808	 	*
P11-1065	*	*
D08-1094	*	*
P11-1066	 	*
D08-1093	*	*
P11-1067	*	*
D08-1092	 	*
P11-1068	*	*
D08-1091	*	*
P11-1069	*	*
D08-1077	 	*
W11-0805	 	*
W11-0804	*	
D08-1078	*	*
D08-1079	*	
W11-0802	 	*
W11-0809	*	*
W11-0807	*	*
P11-1049	*	*
W11-0806	 	*
P11-1048	*	*
P11-1050	*	*
D08-1081	 	*
P11-1057	*	*
D08-1080	 	*
P11-1058	*	
D08-1083	 	*
P11-1055	*	*
D08-1082	*	*
P11-1056	*	*
W11-0811	*	
P11-1053	*	*
D08-1085	 	*
W11-0812	 	*
D08-1084	*	*
P11-1054	*	*
P11-1051	 	*
P11-1052	*	*
D08-1068	 	*
D08-1069	*	*
D08-1066	*	*
D08-1067	*	*
P11-1038	*	*
P11-1037	*	*
W11-2160	*	*
P11-1039	 	*
D08-1072	 	*
P11-1044	*	*
W11-2164	*	*
D08-1071	 	*
P11-1045	*	*
P11-1046	*	*
D08-1070	*	*
W11-2162	*	
P11-1047	*	
D08-1076	*	*
P11-1040	 	*
D08-1075	 	*
W11-2167	*	*
P11-1041	*	*
P11-1042	*	*
W11-2166	*	
D08-1073	 	*
P11-1043	*	*
W11-2165	*	*
W10-0708	 	*
W10-0709	 	*
W10-0702	 	*
W10-0704	*	
W10-0705	 	*
W10-0710	 	*
W11-2156	 	*
W10-0712	 	*
W11-2157	*	*
W10-0711	 	*
W11-2150	*	
W11-2151	 	*
W11-2152	 	*
W11-2153	*	*
W10-3505	*	*
W11-2158	*	*
W10-3506	 	*
W11-2159	*	*
W10-3504	*	*
W13-1106	*	
W13-1104	*	
W13-1109	*	
W13-1108	*	
W11-0817	*	*
W10-0719	 	*
W04-1221	 	*
W10-0717	 	*
W04-1220	 	*
W10-0718	 	*
W13-1103	*	
W11-0813	 	*
W13-1102	 	*
W13-1101	*	
W10-0713	 	*
W11-0815	 	*
W11-0816	*	
W11-2145	 	*
W10-0723	 	*
W10-0722	 	*
W11-2146	*	
W11-0823	 	*
W11-2143	*	
W10-0721	 	*
W11-2144	*	*
W10-0720	 	*
W11-2142	*	
W11-2140	*	*
W12-1814	*	*
W12-1812	 	*
W11-2149	*	*
W11-2147	*	
W11-2148	 	*
P09-3009	 	*
P09-3007	*	
P09-3002	 	*
W10-0725	 	*
P09-3001	 	*
W98-1301	 	*
W10-0728	 	*
W98-1302	 	*
P09-3004	*	*
P09-3003	 	*
W11-2130	*	*
W10-0730	 	*
W11-2131	 	*
P11-1098	*	*
W11-2132	*	*
W10-0731	 	*
W11-2133	*	*
P11-1097	*	
P11-1096	 	*
W10-0734	 	*
P11-1095	 	*
W11-2135	*	*
W10-0733	*	*
W11-2136	*	*
P11-1094	*	*
P11-1093	 	*
W11-2137	 	*
J02-4002	*	*
W11-2138	*	*
P11-1092	*	*
P11-1091	 	*
W11-2139	*	*
J02-4001	*	*
P11-1090	*	*
J02-4007	 	*
J02-4005	*	*
J02-4006	 	*
J02-4003	 	*
J02-4004	 	*
P09-3010	 	*
W10-0735	 	*
P09-3012	 	*
W98-1310	*	
W98-1312	*	*
P11-1089	*	*
E85-1023	 	*
P11-1088	 	*
W11-2120	*	
P11-1085	*	*
W98-1308	 	*
W11-2123	*	*
W11-2124	*	*
P11-1084	 	*
E85-1024	 	*
W11-2121	 	*
P11-1087	*	*
E85-1025	 	*
W11-2122	 	*
P11-1086	*	*
P11-1081	*	*
W11-2127	*	*
W11-2128	*	*
P11-1080	*	*
P11-1083	*	*
P11-1082	*	*
W11-2126	*	*
W11-2129	*	*
W10-1401	*	*
D08-1021	*	*
D08-1020	*	*
W06-3108	*	*
W06-3106	*	
W06-3105	 	*
W10-1405	*	*
W10-1404	*	*
W06-3104	*	*
W10-1403	*	*
W06-3103	*	
W10-1402	*	*
W06-3102	*	*
D08-1017	*	*
W06-3101	 	*
D08-1018	*	*
D08-1015	 	*
D08-1016	*	*
D08-1013	 	*
D08-1014	*	*
D08-1011	*	*
D08-1012	*	*
D08-1019	*	*
W10-1410	*	*
W06-3118	 	*
W06-3117	 	*
D08-1010	*	*
W10-1412	 	*
W10-1411	*	*
W06-3119	*	*
W06-3114	*	*
W06-3113	 	*
W06-3116	 	*
W06-3115	*	*
W10-1406	 	*
D08-1004	 	*
W06-3110	*	*
W10-1407	*	*
W10-1408	*	*
D08-1007	*	*
W10-1409	*	*
W06-3112	*	*
D08-1002	 	*
D08-1003	 	*
D08-1008	*	*
D08-1009	 	*
W06-3126	*	
W06-2810	 	*
W06-3125	 	*
W06-3124	 	*
W06-3122	 	*
W06-3123	 	*
W06-3120	*	*
W06-3121	 	*
W10-0701	*	*
D08-1064	*	*
D08-1065	*	*
D08-1063	*	*
D08-1060	*	*
D08-1061	 	*
C69-1201	 	*
P09-2017	*	*
P09-2018	 	*
P09-2019	 	*
P09-2010	*	*
P09-2012	 	*
D08-1059	*	*
P09-2013	 	*
D08-1058	*	*
P09-2014	 	*
D08-1057	*	*
P09-2015	 	*
D08-1055	*	*
D08-1051	*	*
D08-1052	*	*
D08-1050	*	*
P09-2028	 	*
P09-2022	 	*
D08-1049	*	*
D08-1048	*	*
P09-2020	 	*
D08-1045	*	*
D08-1044	 	*
D08-1047	*	*
P09-2025	 	*
J04-4004	*	*
J04-4003	 	*
J04-4002	*	*
J04-4001	*	*
D08-1042	*	*
D08-1043	 	*
W95-0110	 	*
W95-0115	 	*
W95-0114	 	*
W95-0113	 	*
W95-0107	*	*
W95-0105	*	*
W95-0106	*	*
W95-0109	 	*
D08-1036	 	*
D08-1035	*	*
D08-1034	*	*
D08-1033	*	*
D08-1039	 	*
D08-1038	 	*
D08-1037	 	*
D08-1030	 	*
D08-1031	 	*
W95-0102	 	*
W95-0101	 	*
W95-0104	 	*
W95-0103	 	*
P09-2007	 	*
D08-1023	*	*
P09-2004	*	*
D08-1022	*	*
D08-1024	*	*
P09-2003	*	
D08-1027	 	*
P09-2001	 	*
D08-1029	 	*
C00-2118	*	*
C00-2119	 	*
W13-2314	*	*
C00-2111	 	*
C00-2110	 	*
C00-2117	 	*
C04-1199	*	*
C04-1197	*	*
C00-2108	 	*
C00-2109	 	*
W13-2301	*	*
W13-2309	*	
W13-2305	*	
C00-2100	*	*
C00-2102	 	*
C00-2104	*	*
C00-2103	 	*
C00-2105	 	*
C04-1181	 	*
W01-0702	 	*
W01-0703	 	*
C04-1180	 	*
W01-0701	 	*
M93-1022	 	*
M93-1023	 	*
C00-2131	 	*
C00-2130	*	
C00-2139	 	*
C00-2137	 	*
C04-1176	 	*
C00-2136	 	*
C00-2135	 	*
C04-1173	 	*
C04-1174	*	*
N12-1001	 	*
W01-0711	 	*
W01-0712	*	*
C04-1192	 	*
W01-0713	 	*
W01-0714	 	*
W13-2322	*	*
W01-0710	 	*
W13-2325	*	
C04-1186	*	*
C00-2126	 	*
W01-0708	 	*
C00-2128	 	*
C04-1188	 	*
C04-1189	 	*
C00-2122	 	*
C04-1183	 	*
C00-2124	 	*
W01-0707	*	
C04-1185	 	*
C00-2123	 	*
W01-0706	*	*
C94-1084	 	*
C94-1085	 	*
N03-4001	 	*
C10-2081	 	*
N03-4003	 	*
E89-1041	*	*
C10-2083	*	
P98-2220	 	*
C10-2084	*	
P98-2221	 	*
C94-1086	 	*
C10-2086	*	
P98-2223	 	*
C94-1087	 	*
W05-0605	 	*
W01-0720	 	*
W05-0606	*	*
M93-1007	 	*
W05-0608	 	*
M93-1009	 	*
C94-1080	 	*
N12-1011	 	*
W05-0601	 	*
C94-1081	 	*
M93-1003	 	*
W05-0602	*	*
W05-0603	 	*
N12-1013	*	*
W05-0604	 	*
C04-1152	 	*
N12-1004	*	*
C04-1151	 	*
W01-0715	 	*
N12-1005	*	*
N12-1006	*	*
C04-1156	 	*
N12-1007	*	
N12-1008	*	*
C04-1154	 	*
N12-1009	*	*
W06-2808	 	*
W06-2809	 	*
C04-1159	 	*
P98-2216	 	*
P98-2215	 	*
C04-1157	*	*
P98-2219	 	*
C10-2092	 	*
W05-0610	 	*
C94-1071	 	*
M93-1013	*	
W05-0611	*	
C94-1072	 	*
P98-2230	*	*
P10-3004	*	
C10-2090	 	*
M93-1010	 	*
C94-1074	*	*
W04-0109	*	*
C10-2096	*	
P98-2233	 	*
P98-2234	*	*
W04-0107	 	*
C10-2094	*	*
P98-2231	*	
W04-0106	*	*
C10-2095	*	
W04-0105	 	*
W05-0618	*	*
W05-0619	 	*
W05-0616	 	*
M93-1019	 	*
W04-0102	 	*
M93-1018	 	*
C10-2099	*	*
W05-0617	*	*
W05-0614	 	*
W05-0615	*	
N12-1023	*	*
W05-0612	*	*
N12-1022	*	*
W05-0613	*	*
N12-1021	 	*
C04-1161	 	*
N12-1016	*	*
C04-1160	 	*
N12-1017	*	*
N12-1014	*	
N12-1015	*	*
C04-1162	*	*
W97-1502	*	*
N12-1018	*	
W05-0609	 	*
C04-1166	 	*
N12-1019	*	*
C94-1079	 	*
P98-2225	 	*
P98-2229	 	*
P98-2228	*	*
P98-2242	 	*
E89-1020	 	*
E89-1021	 	*
P98-2243	 	*
P98-2244	 	*
P10-3010	*	
P10-3012	 	*
W05-0620	*	*
P98-2240	 	*
W05-0621	 	*
W05-0622	 	*
P98-2241	 	*
W97-1508	 	*
W05-0623	 	*
N12-1033	*	*
W05-0624	 	*
N12-1032	*	*
W06-3210	 	*
W05-0625	 	*
N12-1035	 	*
W05-0626	 	*
W04-0110	 	*
N12-1034	*	*
W05-0627	 	*
E89-1024	 	*
W97-1505	 	*
W05-0628	 	*
E89-1025	 	*
W05-0629	 	*
W97-1506	 	*
N12-1030	*	*
N12-1029	*	
C04-1134	*	*
C04-1133	*	*
C04-1132	 	*
N12-1025	*	*
N12-1026	*	*
N12-1027	*	*
P10-3006	*	*
P10-3005	*	
J08-2002	 	*
J08-2001	*	*
P98-2236	 	*
J08-2004	 	*
J08-2003	 	*
C04-1137	 	*
P98-2238	 	*
J08-2006	 	*
C04-1136	 	*
C04-1135	 	*
J08-2005	 	*
C94-1097	 	*
E89-1034	 	*
C94-1099	 	*
E89-1032	 	*
W05-0632	 	*
P98-2251	 	*
W05-0633	 	*
W05-0630	 	*
W05-0631	 	*
W05-0636	 	*
N12-1046	*	*
C94-1090	 	*
N12-1045	*	*
W05-0637	 	*
E89-1039	 	*
W05-0634	*	*
N12-1044	*	
W05-0635	 	*
E89-1037	 	*
E89-1035	 	*
W05-0638	 	*
N12-1040	*	
W05-0639	 	*
W06-3205	 	*
W06-3206	 	*
C04-1145	 	*
W06-3208	*	*
C04-1141	*	*
N12-1036	*	
P10-3018	*	
P10-3017	 	*
P10-3016	*	
C04-1147	*	*
W06-3209	*	*
C04-1146	*	*
P98-2247	 	*
C04-1114	 	*
C94-1048	 	*
C94-1049	 	*
C04-1116	*	*
J97-2001	*	*
J97-2002	*	*
C04-1119	 	*
J97-2003	 	*
J97-2004	*	*
N12-1049	*	*
N12-1047	*	*
C04-1110	 	*
C04-1111	*	*
N12-1052	*	*
C10-2045	 	*
C10-2044	*	
N12-1050	*	
N12-1051	*	*
N12-1056	*	
C10-2049	*	*
N12-1057	 	*
C10-2048	 	*
N12-1054	*	*
C10-2047	*	
N12-1055	*	
C10-2041	*	*
C94-1042	 	*
C10-2040	 	*
P13-4018	*	*
C04-1127	 	*
P13-4017	*	
C94-1035	 	*
C04-1125	 	*
P13-4016	*	
P13-4015	*	
W06-1703	*	
P13-4014	 	*
C94-1039	 	*
C04-1128	 	*
C04-1129	 	*
N12-1059	*	*
W06-1701	*	
C04-1122	 	*
C04-1121	 	*
C10-2055	*	*
N12-1061	*	
N12-1062	*	*
W05-1306	 	*
C10-2057	*	
N12-1063	 	*
N12-1064	*	*
C10-2059	*	*
W10-2925	*	*
C10-2058	*	
N12-1066	 	*
W10-2924	*	*
N12-1067	 	*
W10-2927	*	
N12-1068	 	*
W10-2926	*	*
C10-2051	*	
W05-1301	 	*
P13-4009	 	*
W05-1303	 	*
C94-1032	 	*
C10-2052	*	*
N12-1060	*	
W11-2207	*	*
W11-2206	*	*
W11-2209	 	*
W11-2208	*	
W11-2203	*	
W11-2202	*	*
C94-1069	 	*
W11-2205	*	*
W11-2204	*	
N12-1069	*	*
N12-1078	 	*
N12-1079	*	*
N12-1076	*	*
C10-2069	 	*
N12-1077	 	*
W09-1409	 	*
W04-1202	 	*
N12-1072	 	*
W04-1203	 	*
C10-2065	*	
N12-1073	*	*
W09-1402	 	*
W09-1403	 	*
W04-1205	 	*
C10-2062	 	*
C10-2061	*	*
C94-1066	 	*
W09-1401	 	*
C10-2060	*	*
W09-1406	 	*
C94-1061	 	*
W09-1407	 	*
W09-1404	 	*
C94-1062	 	*
W09-1405	 	*
C04-1108	 	*
I05-2038	 	*
P13-4034	*	*
C04-1107	 	*
N03-4008	 	*
C04-1104	 	*
N03-4009	 	*
W11-2214	*	
W11-2213	*	
W11-2212	 	*
C04-1100	 	*
W11-2211	*	*
W11-2210	*	*
P13-4033	*	*
P13-4030	*	
N12-1087	*	*
W04-1210	 	*
N12-1088	*	
W04-1215	 	*
C10-2076	*	
N12-1084	*	
W04-1213	*	*
N12-1085	*	*
C10-2078	*	*
N12-1086	*	*
C10-2073	*	
C94-1056	 	*
W04-1219	 	*
I05-2040	*	*
W04-1218	 	*
C10-2075	*	*
W04-1217	 	*
C10-2074	 	*
W04-1216	 	*
N03-4011	 	*
C10-2071	 	*
I05-2045	 	*
C10-2070	*	*
W10-2901	 	*
P11-1025	*	*
C10-2009	*	*
C00-2155	 	*
P11-1024	*	*
W08-0504	*	
P11-1023	*	*
C00-2157	 	*
P11-1022	*	*
P11-1021	*	*
P11-1020	*	*
C00-2159	 	*
C94-1003	 	*
W08-0509	 	*
C94-1002	 	*
W08-0506	 	*
C94-1006	 	*
I05-2027	 	*
C00-2152	 	*
C94-1009	 	*
I05-2035	 	*
I05-2030	 	*
N12-1093	*	*
N12-1092	*	
N12-1090	*	*
J11-2001	*	*
C10-2002	 	*
W07-1607	 	*
J11-2002	*	*
P11-1019	 	*
W07-1604	 	*
N12-1095	*	
N12-1094	*	*
C10-2005	 	*
P11-1017	*	*
C10-2006	*	
J11-2003	*	*
P11-1015	*	*
J11-2004	 	*
P11-1016	 	*
C10-2004	 	*
P11-1034	*	*
C10-2018	*	*
P11-1033	*	*
P11-1036	 	*
C00-2143	 	*
P11-1035	 	*
P11-1030	 	*
P11-1032	 	*
C00-2148	 	*
I05-2019	 	*
W09-1410	 	*
C00-2140	 	*
W09-1416	 	*
I05-2021	*	*
W09-1418	*	*
I05-2023	 	*
W09-1417	 	*
W09-1411	 	*
W09-1414	 	*
I05-2020	 	*
C10-2010	 	*
J11-2010	 	*
C10-2011	 	*
C10-2012	 	*
C10-2013	*	*
C10-2014	*	*
P11-1026	*	*
C10-2015	*	
W09-1419	 	*
J04-3004	 	*
P11-1027	*	*
C10-2016	*	
P11-1028	 	*
C10-2017	*	
P11-1029	 	*
J04-3002	*	*
P11-1003	*	*
W10-2923	*	*
W10-2922	 	*
J04-3003	*	*
P11-1002	 	*
P11-1001	*	*
W10-2921	*	*
C10-2029	*	*
J04-3001	*	*
W10-2920	*	
C94-1029	 	*
C00-2172	 	*
I05-2004	 	*
C94-1025	 	*
C94-1024	 	*
C94-1027	 	*
I05-2007	*	
C94-1022	 	*
I05-2012	 	*
I05-2013	 	*
I05-2011	 	*
W10-2915	*	*
C10-2028	*	*
C10-2025	 	*
W10-2913	*	*
W10-2914	*	*
C10-2023	*	*
W10-2919	*	*
C10-2021	*	
W10-2917	*	
C10-2022	*	*
W10-2918	*	
W08-0510	*	*
W10-2910	*	*
C00-2167	 	*
P11-1011	*	
P11-1014	*	*
P11-1013	 	*
W10-2911	*	
C00-2163	 	*
C94-1018	 	*
C00-2162	 	*
C94-1017	 	*
C94-1014	 	*
W98-1123	*	*
W98-1124	 	*
C10-2031	 	*
W98-1126	*	*
I05-2002	 	*
C10-2036	*	
W10-2902	*	*
P11-1004	*	*
C10-2037	*	
W10-2903	*	*
P11-1005	*	
P11-1006	*	
W10-2905	 	*
P11-1007	*	
W10-2906	*	*
P11-1008	*	*
C10-2032	*	*
C10-2033	*	*
P11-1009	 	*
W98-1120	 	*
W98-1121	 	*
W10-2909	*	*
W11-2015	*	*
W11-2016	 	*
W06-1609	 	*
J08-1001	 	*
T75-2034	 	*
W06-1608	*	*
W11-2017	 	*
W06-1607	*	*
W06-1606	*	*
C08-1042	*	*
C08-1041	*	*
W06-1605	 	*
W12-1902	 	*
C08-1040	 	*
J08-1002	 	*
W06-1604	 	*
W12-1901	*	*
J08-1003	 	*
W06-1603	*	*
W06-1602	*	*
W06-1601	*	*
W08-0119	 	*
W08-0113	 	*
W11-2011	*	*
W08-0112	 	*
W11-2014	 	*
W08-0111	 	*
J87-1005	 	*
J87-1002	 	*
C08-1034	 	*
C08-1032	 	*
J87-1004	*	*
C08-1033	*	*
C08-1038	*	*
C08-1039	 	*
C08-1036	 	*
W06-1619	*	*
W06-1618	 	*
W04-2808	*	
W06-1615	*	*
C08-1051	*	*
W12-1913	*	*
W12-1912	 	*
W06-1614	*	*
C08-1050	*	*
W12-1911	 	*
W06-1617	*	*
C08-1053	*	
W12-1910	 	*
W06-1616	*	*
C08-1052	*	*
W06-1611	*	*
W06-1610	 	*
W06-1613	*	*
W06-1612	*	*
W08-0126	 	*
W08-0125	 	*
W08-0122	 	*
W12-1905	*	
C08-1043	 	*
W12-1903	*	
W12-1904	*	
C08-1046	*	*
W12-1909	*	*
C08-1048	 	*
C08-1049	 	*
W12-1908	*	*
W06-1628	*	*
W06-1627	*	*
W06-1626	 	*
W06-1625	 	*
T75-2013	 	*
W06-1629	 	*
W06-1620	*	*
W11-0711	 	*
W11-0710	 	*
W06-1623	*	*
W06-1622	*	
W06-1621	 	*
W11-0709	 	*
W10-2607	*	*
W10-2608	 	*
W10-2605	 	*
W10-2606	 	*
W05-1628	 	*
W11-0705	*	*
C08-1018	*	*
C08-1019	 	*
W11-0704	*	*
C08-1017	 	*
W04-2807	 	*
W05-1621	 	*
C08-1014	*	*
C08-1015	*	*
W12-1914	 	*
T75-2009	 	*
C08-1012	*	*
W12-1915	 	*
C08-1013	 	*
C08-1010	 	*
C08-1011	 	*
W04-2802	 	*
W06-1637	*	
W06-1636	*	
W06-1639	*	*
C08-1031	*	*
W06-1638	*	*
C08-1030	*	
T75-2023	 	*
W11-0702	*	*
W11-2022	*	
W06-1630	*	*
W06-1633	*	*
W06-1632	*	*
W08-0107	 	*
W06-1634	 	*
W05-1617	 	*
W05-1619	 	*
C08-1029	*	*
W05-1616	 	*
C08-1025	*	*
C08-1026	 	*
W05-1612	 	*
C08-1027	*	*
C08-1021	 	*
C08-1022	 	*
C08-1024	*	*
W06-1643	*	*
W06-1644	 	*
W06-1641	 	*
W06-1642	*	*
W06-1640	*	*
W06-1649	*	
W06-1647	 	*
W06-1648	 	*
W05-1601	 	*
W10-0406	*	*
W05-1605	 	*
P03-2011	 	*
P03-2012	 	*
W05-1606	 	*
P03-2013	*	*
W06-1655	*	*
W06-1656	 	*
W06-1657	 	*
W06-1650	 	*
W06-1651	*	*
W06-1652	*	*
P11-1163	*	*
P11-1164	*	
T75-2001	 	*
P11-1160	*	*
W06-1659	 	*
P03-2020	 	*
P03-2021	 	*
C08-1002	*	*
C08-1001	*	*
C08-1003	*	*
W13-1203	*	*
W13-1204	*	
C08-1005	*	*
W13-1201	*	
C08-1008	*	*
W13-1202	 	*
P03-2029	 	*
P03-2026	 	*
C08-1009	*	
P11-1159	*	*
P03-2025	 	*
P11-1158	*	
W06-1663	 	*
W06-1664	*	*
W06-1661	 	*
W06-1662	 	*
W06-1668	*	*
W06-1666	*	*
W06-1669	*	*
W10-3815	 	*
P03-2030	 	*
P03-2031	 	*
W06-1660	*	*
W08-0130	 	*
P03-2038	 	*
P03-2039	 	*
J96-1002	 	*
W06-1672	*	*
J96-1001	*	*
W06-1673	*	*
W10-0402	 	*
J96-1004	 	*
J96-1003	*	*
P03-2041	*	*
W06-1671	 	*
W06-1670	*	*
J92-4001	 	*
J92-4007	 	*
J92-4003	 	*
J92-4002	 	*
J92-4004	*	*
J07-3002	*	*
J07-3004	*	*
J07-3003	 	*
M95-1014	 	*
M95-1015	 	*
M95-1012	 	*
M95-1010	 	*
M95-1011	 	*
M95-1018	 	*
M95-1019	 	*
M95-1017	 	*
M95-1001	 	*
M95-1002	 	*
M95-1004	 	*
M95-1005	 	*
M95-1006	 	*
M95-1007	 	*
P98-2210	 	*
P98-2202	 	*
Q13-1006	*	
Q13-1005	*	*
P98-2204	*	*
Q13-1004	*	*
Q13-1003	*	*
P98-2206	 	*
Q13-1002	*	*
Q13-1001	*	*
P98-2208	 	*
P98-2201	 	*
H93-1103	 	*
W13-2702	*	
Q13-1018	*	
Q13-1019	*	
W13-2704	*	
Q13-1020	*	
Q13-1024	*	
Q13-1023	*	
Q13-1022	*	
Q13-1021	*	*
Q13-1028	*	
Q13-1027	*	*
Q13-1026	*	
Q13-1025	*	
W13-2710	*	
Q13-1007	*	
Q13-1008	*	
Q13-1009	*	
W13-2713	*	
J12-2002	*	*
J12-2003	*	*
J12-2001	*	*
J12-2006	*	
J12-2004	*	*
J12-2005	*	*
Q13-1011	*	
W13-2708	*	
Q13-1010	*	
Q13-1012	*	
Q13-1015	*	*
Q13-1014	*	
Q13-1017	*	
Q13-1016	*	*
W02-1007	 	*
W02-1008	 	*
W05-0503	 	*
W02-1005	*	*
W05-0504	 	*
W02-1006	*	*
W02-1009	*	*
P98-2123	 	*
P98-2124	 	*
E93-1065	 	*
P86-1037	 	*
W02-1003	 	*
W02-1004	*	*
P86-1038	 	*
P86-1035	 	*
W02-1001	 	*
W02-1002	 	*
P86-1032	 	*
W11-1009	*	
P86-1031	 	*
W11-1008	 	*
P86-1034	 	*
P86-1033	 	*
P98-2129	 	*
W11-1007	*	
W11-1006	*	
P98-2127	*	*
W11-1004	*	
W11-1003	*	*
W11-1002	*	*
W10-1503	*	*
W02-1016	 	*
W02-1017	*	*
W02-1018	 	*
W02-1019	 	*
P98-2134	*	
P98-2135	 	*
P86-1029	 	*
W02-1010	 	*
W02-1011	*	*
P86-1024	 	*
W02-1012	 	*
W02-1013	 	*
W02-1014	*	
W11-1015	*	*
W11-1014	 	*
P86-1021	 	*
W11-1011	*	*
W11-1010	*	*
W11-1013	 	*
W11-1012	*	*
W13-5003	*	
W13-5002	*	
W13-5008	*	
W02-1029	*	*
W13-5007	*	
W02-1027	 	*
W02-1028	*	*
W02-1025	 	*
P86-1016	 	*
W02-1023	 	*
P86-1013	 	*
C08-2034	*	*
P86-1019	 	*
W02-1021	 	*
W02-1022	*	*
P86-1017	 	*
P86-1018	 	*
W02-1020	 	*
C08-2032	*	
W02-1039	 	*
C08-2022	 	*
W02-1036	*	*
P86-1004	 	*
P86-1005	 	*
W02-1030	 	*
C08-2026	 	*
W07-1317	 	*
W02-1031	*	*
W07-1315	 	*
W02-1033	 	*
P03-1007	 	*
P03-1008	*	*
P03-1009	*	*
P98-2158	*	*
W02-1040	*	*
W02-1041	 	*
P98-2167	 	*
P98-2162	 	*
P98-2164	 	*
W07-1301	 	*
P03-1011	*	*
P03-1010	 	*
P03-1013	*	*
P03-1012	*	*
P03-1015	 	*
P03-1014	 	*
P03-1017	 	*
P03-1016	 	*
E09-2008	 	*
E09-2005	 	*
E09-2003	 	*
P98-2177	*	*
P98-2175	 	*
P98-2173	 	*
P98-2172	 	*
E09-2013	 	*
P03-1002	 	*
P03-1001	 	*
P03-1006	 	*
P03-1005	 	*
P03-1004	 	*
P03-1003	 	*
P03-1029	 	*
P98-2136	 	*
W09-0210	 	*
W09-0211	 	*
P98-2138	 	*
P98-2139	 	*
P98-2140	 	*
P98-2142	 	*
P98-2141	 	*
W09-0215	 	*
W09-0214	 	*
P98-2143	 	*
W09-0213	*	
P98-2145	*	*
W09-0212	 	*
P03-1036	*	*
P03-1039	 	*
P03-1033	 	*
P03-1035	 	*
P03-1034	*	
W08-1703	 	*
W08-1701	 	*
P03-1019	 	*
W08-1708	 	*
W08-1705	 	*
P03-1020	 	*
W09-0205	 	*
P98-2151	 	*
W09-0208	*	*
P98-2156	 	*
W09-0201	 	*
W09-0204	*	
P98-2154	*	
P03-1028	 	*
P03-1027	 	*
P03-1026	 	*
W09-0209	 	*
P03-1023	*	*
P03-1022	*	*
P03-1021	 	*
N06-2027	 	*
P11-1116	 	*
P11-1117	*	
P11-1114	*	*
W03-0434	 	*
W03-0435	 	*
P11-1115	 	*
N06-2024	 	*
P11-1118	 	*
N06-2025	*	*
P11-1119	 	*
N06-2026	*	*
W10-3807	 	*
W10-3806	 	*
W10-3805	*	
W09-1324	 	*
W10-3804	*	
N06-2022	 	*
W03-0432	 	*
W03-0433	*	*
W10-3809	*	
W03-0430	 	*
W03-0431	 	*
P13-2069	*	
W08-1911	*	*
W10-3813	*	
P13-2067	*	*
P13-2068	*	
P13-2065	*	
W10-3811	 	*
W10-3812	*	*
P13-2063	*	
P11-1120	*	*
P13-2064	*	
P13-2061	*	*
P11-1124	*	*
P13-2060	*	
P11-1123	*	*
P11-1122	*	*
P11-1121	*	*
P11-1125	*	*
W03-0423	 	*
P11-1126	*	
W03-0424	*	*
N06-2038	 	*
P11-1127	*	*
W03-0425	 	*
W03-0426	 	*
P11-1128	*	*
W03-0427	 	*
N06-2036	*	*
P11-1129	*	*
N06-2037	 	*
W03-0428	 	*
N06-2034	 	*
W03-0429	 	*
N06-2032	*	*
W09-1313	 	*
J98-3002	*	*
N06-2033	 	*
N06-2030	 	*
N06-2031	 	*
W98-1005	 	*
J98-3006	 	*
J98-3005	*	*
W03-0420	 	*
W98-1007	*	*
W03-0421	 	*
W98-1008	*	
J98-3004	*	*
W09-1318	 	*
J98-3003	 	*
W03-0422	 	*
P13-2058	*	
W10-3801	 	*
W10-3802	*	
W10-3803	*	*
P13-2051	*	
P11-1131	*	*
P13-2053	*	
P11-1130	*	*
P11-1133	 	*
P11-1132	 	*
P11-1135	*	*
P11-1134	*	*
N06-2001	 	*
N06-2002	 	*
P98-2181	 	*
P11-1138	 	*
P98-2182	 	*
P11-1139	*	*
P11-1136	 	*
W09-1309	*	*
P98-2180	*	*
P11-1137	 	*
P98-2186	 	*
P98-2184	*	*
P98-2189	 	*
W09-1304	 	*
W09-1301	 	*
P98-2188	 	*
P13-2045	*	
P13-2046	*	
P11-1146	*	
P11-1145	*	*
P11-1144	*	*
P11-1141	*	*
P11-1140	 	*
P13-2040	*	
N06-2014	 	*
N06-2015	*	*
N06-2013	 	*
P11-1147	 	*
N06-2018	 	*
N06-2019	*	*
P98-2191	 	*
P11-1148	*	*
P98-2192	 	*
P11-1149	*	*
P98-2193	 	*
N06-2017	*	*
P98-2194	 	*
P98-2196	 	*
P98-2199	 	*
P13-2032	*	
P13-2033	*	
P13-2034	*	
P13-2036	*	
P11-1155	*	
P11-1154	 	*
P11-1157	*	*
P11-1156	 	*
N06-2009	 	*
P11-1151	*	*
P11-1150	*	*
P13-2030	*	
P11-1153	 	*
P13-2031	*	
C02-1151	 	*
C02-1153	 	*
